0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164
0.004121184349060059,1.0,0.938562422990799,0.06420153379440308,0.019690275192260742,0.978032797574997,1.0,0.0,0.05923214554786682,0.941106379032135,1.0,0.0,1.0,0.0,0.0,1.0,0.9519951045513153,0.05161947011947632,0.0,1.0,0.06541788578033447,0.9379914999008179,0.9712633192539215,0.026281535625457764,0.01822817325592041,0.9743135571479797,0.0,1.0,0.09878343343734741,0.9001174569129944,0.01043596863746643,0.984529584646225,0.9300302565097809,0.07414624094963074,0.8923309445381165,0.1091575026512146,0.013626724481582642,0.9829977452754974,0.0,1.0,0.0,1.0,0.01991865038871765,0.9790926575660706,0.9750890135765076,0.021757006645202637,0.8172368109226227,0.1903831958770752,0.9444905519485474,0.05419006943702698,1.0,0.0,0.05490696430206299,0.9431459307670593,0.07393002510070801,0.9217713475227356,0.8913004994392395,0.11109268665313721,0.10052117705345154,0.8994409739971161,0.9530709087848663,0.05493095517158508,0.1331545114517212,0.8651021718978882,0.9992740154266357,0.0,0.9996799528598785,1.6808509826660156e-05,0.0,1.0,1.0,0.0,0.0,1.0,0.9993143677711487,0.0,0.00015985965728759766,0.9990560710430145,0.0,0.0,0.0,1.0,0.0,0.0007025301456451416,1.0,0.0,0.0,0.0,7.149577140808105e-05,1.0,0.0015391707420349121,0.0,0.003565877676010132,1.0,0.0031445324420928955,0.9994759559631348,0.0015792250633239746,0.0,1.0,0.0,0.9978581666946411,0.0,0.0,0.9999047517776489,0.0,0.9968069195747375,0.02027490735054016,0.9783566296100616,0.011910170316696167,0.992328405380249,0.027806222438812256,0.9700964987277985,1.0,0.0,0.006462037563323975,0.9948430359363556,1.0,0.0,0.02571392059326172,0.9727467000484467,0.9728261232376099,0.027590304613113403,1.0,0.0,0.03394147753715515,0.9658379852771759,1.0,0.0,0.5169793292880058,0.6063482388854027,0.6031067669391632,0.7718360424041748,0.20727697014808655,0.8312989771366119,0.6430065780878067,0.18167603015899658,0.6234221458435059,0.35934217274188995,0.09094992280006409,0.5563449934124947,0.3208952993154526,0.5339089706540108,0.9798580408096313,0.36070573329925537,1.0,0.19008010625839233,0.05145958065986633,0.9696264266967773,0.9344489574432373,0.0,0.13709229230880737,0.9873626232147217,0.36550405621528625,0.7929761409759521,1.0,0.7812328338623047,0.00419268012046814,0.021129995584487915,0.0012606382369995117,0.9276793599128723,0.06079760193824768,0.0834871232509613,0.0,0.9993968605995178,0.13177993893623352
0.9822336435317993,0.022077441215515137,1.0,0.0,0.0,1.0,0.8874956667423248,0.11473757028579712,0.0,1.0,0.9752295613288879,0.0286562442779541,0.0,1.0,0.9839819371700287,0.01722925901412964,0.8757467865943909,0.1278831660747528,1.0,0.0,0.20876994729042053,0.7946930229663849,0.9025470614433289,0.095012366771698,0.9844838082790375,0.008061587810516357,0.08189147710800171,0.923295646905899,0.17539295554161072,0.8235785365104675,0.04601830244064331,0.9490461647510529,0.009995371103286743,0.9942385256290436,0.1901872754096985,0.8113233149051666,1.0,0.0,0.987790584564209,0.006091058254241943,0.7717081904411316,0.2294817566871643,0.06379735469818115,0.9351986646652222,0.927459716796875,0.06945979595184326,0.1308806836605072,0.876735121011734,0.1048559844493866,0.893764466047287,0.0,1.0,0.9246622323989868,0.0734090805053711,0.10282361507415771,0.8929105997085571,0.0,1.0,0.06711947917938232,0.9328060448169708,0.9304716289043427,0.07746201753616333,0.8812086582183838,0.11707651615142822,0.9962605237960815,0.0022735297679901123,0.9967130720615387,0.0030132532119750977,0.0021982789039611816,0.9970127046108246,0.9986400604248047,0.0020568370819091797,0.00047904253005981445,0.9980506300926208,0.9962919354438782,0.0025492608547210693,0.003130674362182617,0.9960501790046692,0.0,0.0,0.0016074180603027344,0.9982617199420929,0.0,0.0006707906723022461,0.9982401430606842,0.0,0.0,0.0,0.003095686435699463,0.9987393617630005,0.0015235543251037598,0.0,0.006606459617614746,0.9987992346286774,0.006136566400527954,0.9964478611946106,0.0015892386436462402,0.0,0.9980725049972534,0.0023358166217803955,0.9948599934577942,0.002794116735458374,0.002526789903640747,0.9968843460083008,0.0,0.9944482445716858,0.01578947901725769,0.9828693270683289,0.007940709590911865,0.9962920844554901,0.01603543758392334,0.9818317890167236,0.0,1.0,0.016858041286468506,0.9843999743461609,0.9310376048088074,0.06376132369041443,1.0,0.0,0.99308842420578,0.007419288158416748,0.0,1.0,1.0,0.0,0.038649678230285645,0.9589985013008118,0.1005418598651886,0.6864948123693466,0.06054043769836426,0.21193385124206543,0.41791125386953354,0.5909493342041969,0.40626832842826843,0.9309794008731842,0.6814548373222351,0.8284038603305817,0.7859476506710052,0.877426266670227,0.38389499485492706,0.11408770084381104,0.6906106173992157,0.5730749741196632,0.7804790437221527,0.49927330762147903,0.3690275102853775,0.05687296390533447,0.08157718181610107,0.35977455973625183,0.9510875642299652,0.11819332838058472,0.36465831100940704,0.5593110471963882,0.7738892436027527,0.2343456745147705,0.5015158951282501,0.27882224321365356,0.0014800727367401123,0.9949914515018463,0.675784707069397,0.6082139313220978,0.0,0.9992781281471252,0.13404589891433716
0.009571433067321777,0.9947934746742249,0.9744371473789215,0.028423607349395752,0.0019515156745910645,0.9957481026649475,0.9604350328445435,0.04178720712661743,0.024903714656829834,0.9753728806972504,1.0,0.0,0.9878841638565063,0.012684404850006104,0.0,1.0,1.0,0.0002537369728088379,0.0,1.0,0.0,1.0,1.0,0.0,0.07514491677284241,0.9173867106437683,0.0,1.0,0.013112425804138184,0.9857773184776306,0.01354554295539856,0.9815289676189423,1.0,0.0,0.9922303855419159,0.00930437445640564,0.05771911144256592,0.9388981759548187,0.0,1.0,0.020901083946228027,0.9802602827548981,0.018059104681015015,0.9809364676475525,1.0,0.0,0.9776314795017242,0.029958605766296387,0.9976131319999695,0.001043945550918579,0.9291869103908539,0.07829642295837402,0.0,1.0,0.03483396768569946,0.9608544111251831,1.0,0.0,0.05896097421646118,0.9409855902194977,0.9863525629043579,0.021601945161819458,0.0,1.0,0.9995501041412354,0.0,0.999911367893219,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9995583295822144,0.0,0.0,0.9992835819721222,0.0,0.0,0.0,1.0,0.0,0.0006729662418365479,1.0,0.0,0.0,0.0,0.0,1.0,0.0015174448490142822,0.0,0.003356426954269409,1.0,0.00285261869430542,0.9997389316558838,0.0015660226345062256,0.0,1.0,0.0,0.9980833530426025,0.0,0.0,1.0,0.0,0.9973515868186951,0.03541120886802673,0.9632068574428558,0.017465651035308838,0.9866959452629089,0.012009650468826294,0.9858000874519348,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9989970922470093,0.98499995470047,0.015446484088897705,0.9849449098110199,0.018361985683441162,0.0,1.0,1.0,0.0,0.5850242376327515,0.5854063332080841,0.8850023150444031,0.5792514234781265,0.581410214304924,0.492290697991848,0.7021279782056808,0.22369229793548584,0.4687829501926899,0.3476087152957916,0.11859461665153503,0.47027953527867794,0.2607894539833069,0.5213726386427879,0.9875812828540802,0.3206290453672409,0.9945769906044006,0.21375179290771484,0.012804627418518066,0.9371003806591034,0.93177729845047,0.0,0.13093549013137817,1.0,0.36623135209083557,0.7638877928256989,1.0,0.7674683332443237,0.01565772294998169,0.01742491126060486,0.0011132359504699707,0.9297866225242615,0.16941329836845398,0.17181077599525452,0.0,0.9994283616542816,0.13504469394683838
0.0,1.0,0.9694248735904694,0.03342562913894653,0.0,0.9992616772651672,0.952798992395401,0.04943442344665527,0.0,1.0,1.0,0.0,1.0,0.000420987606048584,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9814738631248474,0.01609709858894348,0.10363861918449402,0.8888858258724213,0.0,1.0,0.04504287242889404,0.9538371860980988,0.0,1.0,0.9650319218635559,0.03916198015213013,1.0,0.0,0.0650414228439331,0.9314817488193512,0.052547454833984375,0.9412918090820312,0.0,1.0,0.0078391432762146,0.9911815822124481,1.0,0.0,0.9642716348171234,0.04328599572181702,0.9808575510978699,0.017822325229644775,1.0,0.0,0.04570227861404419,0.9523532092571259,0.004970639944076538,0.9906722903251648,0.9882411658763885,0.014133334159851074,0.04660266637802124,0.9533909559249878,1.0,0.0,0.0,1.0,0.9995381236076355,0.0,0.9999261200428009,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9995248317718506,0.0,0.0,0.999291718006134,0.0,0.0,0.0,1.0,0.0,0.0007239580154418945,1.0,0.0,0.0,0.0,0.0,1.0,0.0015430152416229248,0.0,0.003391951322555542,1.0,0.002867400646209717,0.9997071325778961,0.0015953481197357178,0.0,1.0,0.0,0.9980960488319397,0.0,0.0,1.0,0.0,0.9972485899925232,0.019928455352783203,0.9787618815898895,0.017821073532104492,0.9864013195037842,0.009172976016998291,0.9886952638626099,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9872025847434998,0.013281315565109253,0.9862068295478821,0.0170896053314209,0.0,1.0,1.0,0.0,0.418073445558548,0.7208260744810104,0.19925302267074585,0.37403079867362976,0.07398858666419983,0.6054017320275307,0.5039094481617212,0.07184773683547974,0.7532479763031006,0.7100864946842194,0.09998369216918945,0.46380800753831863,0.25093893706798553,0.5361580178141594,0.9567673206329346,0.3506959527730942,0.9972988963127136,0.1856260895729065,0.0033143162727355957,1.0,0.9314467310905457,0.0,0.13687187433242798,1.0,0.36370187997817993,0.7656090259552002,1.0,0.7708211541175842,0.007037222385406494,0.008428633213043213,0.0016934871673583984,0.9175316989421844,0.12182533740997314,0.12583306431770325,0.0,0.9993323981761932,0.135736882686615
0.0,1.0,0.06256961822509766,0.9401681423187256,1.0,0.0,0.09258508682250977,0.9096755385398865,0.10126000642776489,0.8989691138267517,0.9742365181446075,0.029625356197357178,1.0,0.0,0.6807034015655518,0.3204736113548279,1.0,0.0,1.0,0.0,0.0,1.0,0.9277247190475464,0.06986069679260254,0.8653295636177063,0.12717580795288086,0.014218837022781372,0.9909279346466064,0.0,1.0,0.8506799638271332,0.14435285329818726,0.03214415907859802,0.9721299409866333,0.8383506834506989,0.16310501098632812,0.0,1.0,0.31897589564323425,0.6749168485403061,0.11147934198379517,0.8897325992584229,0.26597993075847626,0.7330138683319092,0.8668670356273651,0.13002625107765198,0.10270556807518005,0.9049632251262665,0.7626771032810211,0.23598724603652954,0.09131187200546265,0.9161449074745178,0.21283167600631714,0.785233736038208,0.953664243221283,0.04199051856994629,0.09756138920783997,0.9047790765762329,0.0,1.0,0.7294294536113739,0.2785576581954956,0.1961382031440735,0.8021866977214813,0.9995678663253784,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9995868504047394,0.0,0.0,0.999331921339035,0.0,0.0,0.0,1.0,0.0,0.0006900131702423096,1.0,0.0,0.0,0.0,0.0,1.0,0.0015139579772949219,0.0,0.003315448760986328,1.0,0.0028294920921325684,0.999807596206665,0.0015962719917297363,0.0,1.0,0.0,0.9981431365013123,0.0,0.0,1.0,0.0,0.9975690543651581,0.03757983446121216,0.9610767066478729,0.9562423825263977,0.048013389110565186,1.0,0.0,0.0013085603713989258,1.0,0.002659440040588379,0.9985790252685547,0.0,1.0,0.04629874229431152,0.9520778059959412,0.9973567128181458,0.0031671524047851562,1.0,0.0,0.0,1.0,0.04197150468826294,0.9556429386138916,0.7513208985328674,0.7702732980251312,0.29886072874069214,0.5629597008228302,0.5333905816078186,0.8779036700725555,0.22573494911193848,0.4479537904262543,0.5220259688794613,0.3436729907989502,0.5037043876945972,0.3723962604999542,0.6032514572143555,0.20121657848358154,0.48870524391531944,0.7058719992637634,0.8155947923660278,0.42590557783842087,0.0,0.7648479342460632,0.970437228679657,0.0015429258346557617,0.11799466609954834,1.0,0.38360821455717087,0.7466893196105957,1.0,0.794916033744812,0.023428916931152344,0.016660690307617188,0.0011444389820098877,0.9545590579509735,0.2724122405052185,0.3013668805360794,0.0,0.9991970956325531,0.13653621077537537
0.08082196116447449,0.9234744608402252,0.0,1.0,0.9489452838897705,0.048701345920562744,0.2835688143968582,0.7186877280473709,0.8531825542449951,0.14700216054916382,0.3757307529449463,0.6281625330448151,0.8114756643772125,0.18908968567848206,0.29287369549274445,0.7082746028900146,0.7442528456449509,0.25940701365470886,1.0,0.0,0.5028115250170231,0.5006839726120234,0.8011435568332672,0.19639471173286438,1.0,0.0,0.6812342405319214,0.3238849490880966,0.75568687915802,0.2432195544242859,0.4760512337088585,0.5190080124884844,0.029406368732452393,0.9748416841030121,0.4926343150436878,0.5088554210960865,1.0,0.0,0.6228100210428238,0.3711192309856415,1.0,0.0,0.0,1.0,0.44086097925901413,0.5559852719306946,0.23144033551216125,0.7761898040771484,0.04532620310783386,0.9533074200153351,0.5217671953141689,0.4857395701110363,0.696449026465416,0.3016655445098877,0.0,1.0,0.8878464102745056,0.1144990622997284,0.7027836740016937,0.29716384410858154,0.9218488335609436,0.08619895577430725,0.1757725179195404,0.8225577175617218,0.9988409280776978,0.0,0.9992689788341522,0.0004214346408843994,0.0,0.9995977282524109,1.0,0.0,0.0,1.0,0.9988541901111603,0.0,0.0006078481674194336,0.998602420091629,0.0,0.0,0.0,1.0,0.0,0.0006818175315856934,1.0,0.0,0.0,0.0,0.0005311369895935059,1.0,0.0015054047107696533,0.0,0.004097938537597656,1.0,0.0035994648933410645,0.9990270733833313,0.0015801787376403809,0.0,1.0,0.0,0.997337132692337,0.0002187490463256836,2.4586915969848633e-05,0.9994701147079468,0.0,0.9961989521980286,0.032486408948898315,0.9661921560764313,1.0,0.0,1.0,0.0,0.06903937458992004,0.9345350861549377,0.050076425075531006,0.9511427879333496,0.0399286150932312,0.9548190832138062,0.04361569881439209,0.9547981023788452,0.9881155490875244,0.012383699417114258,1.0,0.0,0.0,1.0,0.017432451248168945,0.9801713228225708,0.4162624329328537,0.7369153201580048,1.0,0.5780755132436752,0.7641816735267639,0.36507175862789154,0.48124747164547443,0.2567923665046692,0.5700086057186127,0.43255284428596497,0.7983587682247162,0.5146592073142529,0.4308188781142235,0.3984692096710205,0.5926914438605309,0.7355915009975433,0.9427400827407837,0.4778512418270111,0.247949481010437,0.6519683450460434,0.9647699296474457,0.022401809692382812,0.1673872470855713,1.0,0.413547582924366,0.7668265104293823,0.9590761661529541,0.8219045102596283,0.005020439624786377,0.023047268390655518,0.0005164742469787598,0.9927716255187988,0.3215157836675644,0.2991793751716614,0.0,0.999480128288269,0.13963136076927185
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7992956638336182,0.20094475150108337,0.73854561150074,0.2654058635234833,1.0,0.0,0.732236459851265,0.268913671374321,0.9585709869861603,0.04510140419006348,0.43815019726753235,0.5647504776716232,0.7884912490844727,0.21495375037193298,0.3273610770702362,0.6701677739620209,0.8644343316555023,0.12812352180480957,1.0,0.0,0.3345339000225067,0.6643300503492355,0.0,1.0,0.5865174233913422,0.41762880235910416,0.14593419432640076,0.8555554151535034,0.7223754525184631,0.27427123486995697,0.08680206537246704,0.9070754051208496,0.9072270095348358,0.09390944242477417,0.6837994307279587,0.3152288943529129,0.6335652321577072,0.36324259638786316,0.5849124640226364,0.42268870025873184,0.7828197777271271,0.21577227115631104,0.7818526029586792,0.22568324208259583,0.43037141114473343,0.5677274316549301,0.0,1.0,0.8801949918270111,0.12220519781112671,0.5880785658955574,0.4118770509958267,0.8542492985725403,0.15375706553459167,0.9811957776546478,0.017131000757217407,0.9991165697574615,0.0,0.9995415508747101,0.00010263919830322266,0.0,0.9998486638069153,1.0,0.0,0.0,1.0,0.9991390705108643,0.0,0.0003166794776916504,0.9988854825496674,0.0,0.0,0.0,1.0,0.0,0.0006898045539855957,1.0,0.0,0.0,0.0,0.00023001432418823242,1.0,0.0014922916889190674,0.0,0.0038067400455474854,1.0,0.003300905227661133,0.9993008375167847,0.0015713870525360107,0.0,1.0,0.0,0.9976249933242798,0.0,0.0,0.9997464120388031,0.0,0.9973157346248627,0.030298471450805664,0.9683271944522858,0.04664921760559082,0.9575558006763458,0.0786714255809784,0.91915363073349,0.004168570041656494,0.9994149506092072,1.0,0.0,0.0,1.0,0.0,1.0,0.9741939902305603,0.026187807321548462,0.03931555151939392,0.9639788568019867,1.0,0.0,0.0,1.0,0.36568403244018555,0.6327927559614182,0.613452285528183,0.500238761305809,0.14576679468154907,0.09868425130844116,0.8707757294178009,1.0,0.3256433308124542,0.3418620675802231,0.3821593001484871,0.4592619687318802,0.6721506714820862,0.8160735070705414,0.10444304347038269,0.2507418096065521,0.6655136197805405,0.5896444544196129,0.2388240098953247,0.6323726326227188,0.5792349800467491,0.7192049771547318,0.8975741863250732,0.5431088209152222,0.7531743049621582,0.40493282675743103,0.39192409813404083,0.6790686249732971,0.52523472905159,0.3400482088327408,0.0008982419967651367,1.0,0.14765101671218872,0.161274254322052,0.0,0.9993025660514832,0.14103472232818604
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9404600262641907,0.05979010462760925,0.9802019596099854,0.023739397525787354,1.0,0.0,0.8383556604385376,0.1627914011478424,0.9179930686950684,0.08576428890228271,0.0,1.0,0.9087602198123932,0.09471288323402405,0.9443527162075043,0.053222835063934326,0.9233751893043518,0.0691898763179779,1.0,0.0,0.6915443539619446,0.3072414994239807,0.0,1.0,0.8156088590621948,0.18859988451004028,0.4979604445397854,0.5035735107958317,0.6892271786928177,0.3073730170726776,0.05344468355178833,0.9404171109199524,0.65296670794487,0.3481302112340927,0.3611302673816681,0.6379491686820984,0.5861516669392586,0.41068243235349655,0.7602450549602509,0.24732282757759094,0.765765368938446,0.23290210962295532,0.8597091436386108,0.1478223204612732,0.8190691769123077,0.17902791500091553,0.3946983590722084,0.6008782982826233,0.987879067659378,0.014519363641738892,0.3491993546485901,0.6507690846920013,0.7876958847045898,0.22023722529411316,1.0,0.0,0.9973070025444031,0.0012337565422058105,0.9977188110351562,0.0019449591636657715,0.0012154579162597656,0.9980594515800476,0.9996357858181,0.0010361671447753906,0.0,0.9990647733211517,0.9972878992557526,0.0014861822128295898,0.0021421611309051514,0.9970985352993011,0.0,0.0,0.0005884766578674316,0.9992673993110657,0.0,0.0007320940494537354,0.9992856681346893,0.0,0.0,0.0,0.0020705759525299072,0.9997664093971252,0.0014904439449310303,0.0,0.005634218454360962,0.9998116493225098,0.005124300718307495,0.9975098073482513,0.0016096830368041992,0.0,0.9990510940551758,0.0012493431568145752,0.9958223402500153,0.0017499327659606934,0.0015126466751098633,0.9979099929332733,0.0,0.9948787689208984,0.006025463342666626,0.9927272796630859,0.0,1.0,0.0052138566970825195,0.9926842153072357,0.0,1.0,0.9600076079368591,0.04123309254646301,0.04445335268974304,0.9503334164619446,0.033887654542922974,0.9644505381584167,1.0,0.0,0.0,1.0,1.0,0.0,0.08415964245796204,0.9134458303451538,0.10417523980140686,0.834774523973465,0.0,0.0,0.5255071520805359,0.9773239493370056,0.0,0.722048819065094,0.7503071427345276,1.0,0.514670193195343,0.6809681057929993,0.6696770191192627,0.5332048013806343,0.046386390924453735,0.5536663308739662,0.7040937095880508,0.28184860944747925,0.49159370362758636,0.6158236861228943,0.0,0.407644160091877,1.0,0.0,0.3638637959957123,0.574338898062706,0.7626968622207642,0.1836448311805725,0.525295302271843,0.29703569412231445,0.001179128885269165,1.0,0.4020863473415375,0.32201245427131653,0.0,0.9991680383682251,0.14646032452583313
0.04768484830856323,0.9566372036933899,0.0,1.0,0.9336813390254974,0.06405830383300781,0.0,1.0,0.9229822754859924,0.07727524638175964,0.14433154463768005,0.8595644533634186,1.0,0.0,1.0,0.0,1.0,0.0,0.12102562189102173,0.8818031251430511,0.08395254611968994,0.9195484817028046,0.0015749633312225342,0.9960828423500061,0.9658428430557251,0.026726573705673218,0.8883287310600281,0.11677199602127075,0.9632762372493744,0.03551867604255676,1.0,0.0,0.9629292190074921,0.041359394788742065,0.05751752853393555,0.9439641833305359,0.33063164353370667,0.6659245938062668,0.9122762084007263,0.08160525560379028,0.1371673345565796,0.8640151917934418,0.9962615370750427,0.002668827772140503,0.9673513174057007,0.029464304447174072,0.831255167722702,0.17636802792549133,0.0,1.0,0.13402023911476135,0.8734402656555176,0.9172201752662659,0.08087623119354248,0.0,1.0,0.0,1.0,0.9942531287670135,0.005670875310897827,1.0,0.0,0.864286482334137,0.13403701782226562,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0007277131080627441,1.0,0.0,0.0,0.0,0.0,1.0,0.0014776289463043213,0.0,0.0016228854656219482,1.0,0.001076430082321167,1.0,0.0016151368618011475,0.0,1.0,0.0,0.9998155236244202,0.0,0.0,1.0,0.0,0.9993370175361633,0.04576331377029419,0.9529820084571838,0.03228724002838135,0.9719635248184204,1.0,0.0,0.04450914263725281,0.959091067314148,1.0,0.0,0.035540252923965454,0.9592970013618469,0.0007654726505279541,0.9975653290748596,0.0,1.0,0.0027081966400146484,1.0,0.9466137290000916,0.05306464433670044,0.984018087387085,0.013613641262054443,0.3923545852303505,0.29512158036231995,0.030060648918151855,0.7400040626525879,0.1409587264060974,0.7004052102565765,0.47898111306130886,0.17479953169822693,0.5160150583833456,0.21668052673339844,0.5151843503117561,0.3469330966472626,0.5380061268806458,0.4411788880825043,0.9324970543384552,0.7494209706783295,0.29781870543956757,0.10725584626197815,0.38325728476047516,0.7067430466413498,0.9363086819648743,0.0,0.13465410470962524,1.0,0.35493336617946625,0.7859776318073273,1.0,0.7826815247535706,0.0,0.0,0.0009610354900360107,0.8820598125457764,0.4025765657424927,0.47330915927886963,0.0,0.9979017972946167,0.14989355206489563
0.025008678436279297,0.9793210625648499,0.0,1.0,0.9992721080780029,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9873022437095642,0.013214021921157837,0.0,1.0,0.0,1.0,0.972687840461731,0.0300711989402771,0.9748799502849579,0.028609365224838257,0.9675972163677216,0.03006678819656372,1.0,0.0,0.0,1.0,0.012712836265563965,0.9861670136451721,0.026031821966171265,0.9690762758255005,0.9508700668811798,0.05331319570541382,0.9825745820999146,0.018953025341033936,0.014763802289962769,0.9818032383918762,0.030871152877807617,0.9629459381103516,0.0,1.0,0.9883274435997009,0.010663151741027832,0.9480929374694824,0.04877990484237671,0.978296309709549,0.029299259185791016,0.0,1.0,0.062231093645095825,0.9451776742935181,0.0,1.0,0.04184684157371521,0.953648179769516,1.0,0.0,0.023166239261627197,0.976810872554779,0.9192312061786652,0.08872893452644348,0.0,1.0,0.9986458718776703,0.0,0.9990473985671997,0.0005107522010803223,0.0,0.9994434118270874,1.0,0.0,0.0,1.0,0.9986702501773834,0.00012218952178955078,0.0007413625717163086,0.9984331130981445,0.0,0.0,0.0,1.0,0.0,0.0007093548774719238,1.0,0.0,0.0,0.0,0.0006922483444213867,1.0,0.0015024840831756592,0.0,0.00428009033203125,1.0,0.0037254393100738525,0.9989202320575714,0.0015638470649719238,0.0,1.0,0.0,0.9972285628318787,0.00037997961044311523,0.00016373395919799805,0.9992852210998535,0.0,0.996579647064209,0.015931427478790283,0.9828340411186218,0.029954254627227783,0.974237859249115,1.0,0.0,0.0,1.0,0.0,1.0,0.9976390600204468,0.0,0.9975368976593018,0.0008674860000610352,0.0,1.0,0.9976944923400879,0.0056941211223602295,0.0,1.0,1.0,0.0,0.4347168952226639,0.7502438127994537,0.2400737702846527,0.22000408172607422,0.16698569059371948,0.37046270072460175,0.1865859031677246,0.0,0.923272967338562,0.8554375171661377,0.4702796433120966,0.27125364542007446,0.2428220808506012,0.07300803065299988,0.44897305220365524,0.7120412141084671,0.7237178832292557,0.8204619586467743,0.10775157809257507,0.61705032736063,0.9362788796424866,0.0,0.14765888452529907,1.0,0.36709916591644287,0.7612726092338562,1.0,0.7808068990707397,0.0,0.0,0.00016373395919799805,0.9396979212760925,0.4222508817911148,0.42021389305591583,0.0,0.9993744194507599,0.14949676394462585
